state,year,sex,race,deaths,population,crude_rate,age_adjusted_rate,years_pll
Montana,2021,Females,Black,0**,2758,0.00**,0.00**,
Montana,2021,Females,HI Native / Pacific Islander,0**,477,0.00**,0.00**,
Montana,2020,Males,White,208,490779,42.38,37.69,"3,422"
Montana,2020,Males,Black,0**,3949,0.00**,0.00**,
Montana,2020,Males,American Indian / Alaska Native,23,35535,64.73,68.11,713
Montana,2020,Males,HI Native / Pacific Islander,0**,498,0.00**,0.00**,
Montana,2020,Females,White,48,475243,10.1,9.81,905
Montana,2020,Females,Black,0**,2621,0.00**,0.00**,
Montana,2020,Females,American Indian / Alaska Native,11**,35943,30.60**,33.03**,373
Montana,2020,Females,Asian,0**,6246,0.00**,0.00**,
Montana,2020,Females,More than One Race,0**,15567,0.00**,0.00**,
Montana,2019,Males,White,183,479769,38.14,36.15,"3,263"
Montana,2019,Males,American Indian / Alaska Native,19**,34944,54.37**,51.69**,698
Montana,2019,Males,Asian,0**,4294,0.00**,0.00**,
Montana,2019,Males,HI Native / Pacific Islander,0**,508,0.00**,0.00**,
Montana,2019,Females,White,68,471727,14.42,13.34,"1,286"
Montana,2019,Females,Black,0**,2566,0.00**,0.00**,
Montana,2019,Females,HI Native / Pacific Islander,0**,440,0.00**,0.00**,
Montana,2018,Males,White,189,476491,39.67,38.26,"3,708"
Montana,2018,Males,American Indian / Alaska Native,12**,34878,34.41**,30.73**,465
Montana,2018,Males,Asian,0**,4040,0.00**,0.00**,
Montana,2018,Males,HI Native / Pacific Islander,0**,509,0.00**,0.00**,
Montana,2018,Females,White,47,468676,10.03,10.37,945
Nebraska,2023,Males,White,216,866819,24.92,24.49,"4,651"
Nebraska,2023,Males,Black,10**,56230,17.78**,16.78**,311
Nebraska,2023,Males,HI Native / Pacific Islander,0**,1503,0.00**,0.00**,
Nebraska,2023,Males,More than One Race,0**,25776,0.00**,0.00**,
Nebraska,2023,Females,White,38,859370,4.42,4.81,992
Nebraska,2023,Females,HI Native / Pacific Islander,0**,1369,0.00**,0.00**,
Nebraska,2022,Males,White,243,864356,28.11,28.09,"5,030"
Nebraska,2022,Males,HI Native / Pacific Islander,0**,1425,0.00**,0.00**,
Nebraska,2022,Females,White,46,857267,5.37,5.61,"1,189"
Nebraska,2022,Females,Asian,0**,28204,0.00**,0.00**,
Nebraska,2022,Females,HI Native / Pacific Islander,0**,1322,0.00**,0.00**,
Nebraska,2021,Males,White,204,864717,23.59,23.62,"4,415"
Nebraska,2021,Males,HI Native / Pacific Islander,0**,1388,0.00**,0.00**,
Nebraska,2021,Females,White,62,856957,7.24,7.94,"1,607"
Nebraska,2021,Females,Black,0**,50473,0.00**,0.00**,
Nebraska,2021,Females,HI Native / Pacific Islander,0**,1282,0.00**,0.00**,
Nebraska,2021,Females,More than One Race,0**,24243,0.00**,0.00**,
Nebraska,2020,Males,White,220,865808,25.41,25.72,"4,713"
Nebraska,2020,Males,Black,12**,53937,22.25**,21.04**,450
Nebraska,2020,Females,White,37,858508,4.31,4.3,734
Nebraska,2020,Females,Asian,0**,27483,0.00**,0.00**,
Nebraska,2020,Females,HI Native / Pacific Islander,0**,1218,0.00**,0.00**,
Nebraska,2019,Males,White,228,848006,26.89,26.19,"4,437"
Nebraska,2019,Males,HI Native / Pacific Islander,0**,1292,0.00**,0.00**,
Nebraska,2019,Females,White,56,852821,6.57,6.75,"1,119"
Nebraska,2019,Females,American Indian / Alaska Native,0**,15119,0.00**,0.00**,
Nebraska,2019,Females,HI Native / Pacific Islander,0**,1145,0.00**,0.00**,
Nebraska,2018,Males,White,215,846341,25.4,23.81,"4,218"
Nebraska,2018,Males,HI Native / Pacific Islander,0**,1266,0.00**,0.00**,
Nebraska,2018,Females,White,43,851620,5.05,4.87,740
Nebraska,2018,Females,Asian,0**,26559,0.00**,0.00**,
Nebraska,2018,Females,HI Native / Pacific Islander,0**,1126,0.00**,0.00**,
Nevada,2023,Males,White,460,1167901,39.39,35.57,"7,167"
Nevada,2023,Males,Black,41,174308,23.52,24.46,"1,066"
Nevada,2023,Males,Asian,21,141608,14.83,14.3,424
Nevada,2023,Males,More than One Race,11**,82589,13.32**,13.72**,406
Nevada,2023,Females,White,124,1115626,11.12,10.08,"2,068"
Nevada,2023,Females,Black,11**,177038,6.21**,5.98**,362
Nevada,2023,Females,American Indian / Alaska Native,0**,27362,0.00**,0.00**,
Nevada,2022,Males,White,447,1169741,38.21,35.25,"7,124"
Nevada,2022,Males,Black,45,171366,26.26,26.34,"1,268"
Nevada,2022,Males,Asian,28,137108,20.42,20.57,806
Nevada,2022,Males,More than One Race,14**,80244,17.45**,22.46**,366
Nevada,2022,Females,White,126,1117215,11.28,10.81,"2,503"
Nevada,2022,Females,Black,16**,174550,9.17**,9.49**,458
Nevada,2022,Females,HI Native / Pacific Islander,0**,14086,0.00**,0.00**,
Nevada,2021,Males,White,454,1169847,38.81,37.11,"8,079"
Nevada,2021,Males,Black,34,166545,20.42,20.82,"1,027"
Nevada,2021,Males,Asian,19**,131246,14.48**,14.53**,581
Nevada,2021,Males,More than One Race,11**,77335,14.22**,16.33**,365
Nevada,2021,Females,White,136,1116784,12.18,11.5,"2,407"
Nevada,2021,Females,Black,15**,168925,8.88**,9.06**,481
Nevada,2021,Females,HI Native / Pacific Islander,0**,13658,0.00**,0.00**,
Nevada,2020,Males,White,410,1167179,35.13,32.52,"6,725"
Nevada,2020,Males,Black,31,162142,19.12,18.81,911
Nevada,2020,Males,Asian,22,127313,17.28,15.55,460
Nevada,2020,Males,More than One Race,13**,74590,17.43**,28.06**,364
Nevada,2020,Females,White,96,1113051,8.63,8.22,"1,746"
Nevada,2019,Males,White,444,1157963,38.34,35.61,"7,821"
Nevada,2019,Males,Black,31,157819,19.64,18.93,822
Nevada,2019,Males,Asian,17**,123075,13.81**,13.10**,484
Nevada,2019,Females,White,115,1118060,10.29,9.62,"1,865"
Nevada,2018,Males,White,430,1143220,37.61,35.47,"7,487"
Nevada,2018,Males,Black,25,152496,16.39,16.33,699
Nevada,2018,Males,Asian,24,118409,20.27,19.41,625
Nevada,2018,Females,White,139,1103536,12.6,11.74,"2,468"
Nevada,2018,Females,Black,11**,155265,7.09**,7.70**,290
Nevada,2018,Females,HI Native / Pacific Islander,0**,12476,0.00**,0.00**,
New Hampshire,2023,Males,White,179,645828,27.72,25.97,"3,299"
New Hampshire,2023,Males,American Indian / Alaska Native,0**,2457,0.00**,0.00**,
New Hampshire,2023,Males,Asian,0**,21106,0.00**,0.00**,
New Hampshire,2023,Males,HI Native / Pacific Islander,0**,417,0.00**,0.00**,
New Hampshire,2023,Females,White,36,651403,5.53,4.68,605
New Hampshire,2023,Females,American Indian / Alaska Native,0**,2102,0.00**,0.00**,
New Hampshire,2023,Females,Asian,0**,22762,0.00**,0.00**,
New Hampshire,2023,Females,HI Native / Pacific Islander,0**,429,0.00**,0.00**,
New Hampshire,2022,Males,White,189,645115,29.3,26.83,"3,300"
New Hampshire,2022,Males,American Indian / Alaska Native,0**,2397,0.00**,0.00**,
New Hampshire,2022,Males,Asian,0**,21125,0.00**,0.00**,
New Hampshire,2022,Males,HI Native / Pacific Islander,0**,431,0.00**,0.00**,
New Hampshire,2022,Females,White,50,650247,7.69,7.65,974
New Hampshire,2022,Females,American Indian / Alaska Native,0**,2067,0.00**,0.00**,
New Hampshire,2022,Females,HI Native / Pacific Islander,0**,409,0.00**,0.00**,
New Hampshire,2022,Females,More than One Race,0**,12835,0.00**,0.00**,
New Hampshire,2021,Males,White,172,641096,26.83,25.47,"3,091"
New Hampshire,2021,Males,American Indian / Alaska Native,0**,2314,0.00**,0.00**,
New Hampshire,2021,Males,HI Native / Pacific Islander,0**,411,0.00**,0.00**,
New Hampshire,2021,Males,More than One Race,0**,12968,0.00**,0.00**,
New Hampshire,2021,Females,White,49,646255,7.58,7.15,926
New Hampshire,2021,Females,Black,0**,11758,0.00**,0.00**,
New Hampshire,2021,Females,American Indian / Alaska Native,0**,2033,0.00**,0.00**,
New Hampshire,2021,Females,Asian,0**,22155,0.00**,0.00**,
New Hampshire,2021,Females,HI Native / Pacific Islander,0**,389,0.00**,0.00**,
New Hampshire,2021,Females,More than One Race,0**,12479,0.00**,0.00**,
New Hampshire,2020,Males,White,174,637548,27.29,26.67,"3,549"
New Hampshire,2020,Males,American Indian / Alaska Native,0**,2283,0.00**,0.00**,
New Hampshire,2020,Males,HI Native / Pacific Islander,0**,383,0.00**,0.00**,
New Hampshire,2020,Females,White,53,643637,8.23,7.62,983
New Hampshire,2020,Females,Black,0**,11369,0.00**,0.00**,
New Hampshire,2020,Females,American Indian / Alaska Native,0**,1974,0.00**,0.00**,
New Hampshire,2020,Females,Asian,0**,21770,0.00**,0.00**,
New Hampshire,2020,Females,HI Native / Pacific Islander,0**,356,0.00**,0.00**,
New Hampshire,2019,Males,White,199,625617,31.81,29.42,"3,818"
New Hampshire,2019,Males,American Indian / Alaska Native,0**,2191,0.00**,0.00**,
New Hampshire,2019,Males,HI Native / Pacific Islander,0**,360,0.00**,0.00**,
New Hampshire,2019,Females,White,47,640416,7.34,6.85,910
New Hampshire,2019,Females,American Indian / Alaska Native,0**,1917,0.00**,0.00**,
New Hampshire,2019,Females,Asian,0**,21432,0.00**,0.00**,
New Hampshire,2019,Females,HI Native / Pacific Islander,0**,352,0.00**,0.00**,
New Hampshire,2019,Females,More than One Race,0**,11852,0.00**,0.00**,
New Hampshire,2018,Males,White,217,624596,34.74,32.13,"3,877"
New Hampshire,2018,Males,American Indian / Alaska Native,0**,2169,0.00**,0.00**,
New Hampshire,2018,Males,HI Native / Pacific Islander,0**,338,0.00**,0.00**,
New Hampshire,2018,Males,More than One Race,0**,11896,0.00**,0.00**,
New Hampshire,2018,Females,White,55,638461,8.61,8.53,"1,108"
New Hampshire,2018,Females,Black,0**,10252,0.00**,0.00**,
New Hampshire,2018,Females,American Indian / Alaska Native,0**,1921,0.00**,0.00**,
New Hampshire,2018,Females,Asian,0**,20975,0.00**,0.00**,
New Hampshire,2018,Females,HI Native / Pacific Islander,0**,324,0.00**,0.00**,
New Jersey,2023,Males,White,453,3238520,13.99,12.95,"7,716"
New Jersey,2023,Males,Black,67,689989,9.71,9.65,"1,975"
New Jersey,2023,Males,Asian,36,484745,7.43,7.31,763
New Jersey,2023,Males,HI Native / Pacific Islander,0**,6882,0.00**,0.00**,
New Jersey,2023,Females,White,128,3302462,3.88,3.43,"1,895"
New Jersey,2023,Females,Black,15**,752911,1.99**,2.11**,466
New Jersey,2023,Females,American Indian / Alaska Native,0**,35262,0.00**,0.00**,
New Jersey,2023,Females,HI Native / Pacific Islander,0**,6730,0.00**,0.00**,
New Jersey,2022,Males,White,503,3243163,15.51,13.92,"7,512"
New Jersey,2022,Males,Black,55,682966,8.05,7.93,"1,382"
New Jersey,2022,Males,Asian,39,475948,8.19,7.83,773
New Jersey,2022,Males,HI Native / Pacific Islander,0**,6436,0.00**,0.00**,
New Jersey,2022,Females,White,126,3309429,3.81,3.44,"2,182"
New Jersey,2022,Females,Black,17**,746958,2.28**,2.34**,464
New Jersey,2022,Females,American Indian / Alaska Native,0**,33541,0.00**,0.00**,
New Jersey,2022,Females,Asian,20**,494501,4.04**,4.05**,576
New Jersey,2022,Females,HI Native / Pacific Islander,0**,6350,0.00**,0.00**,
New Jersey,2021,Males,White,457,3261182,14.01,13.24,"8,228"
New Jersey,2021,Males,Black,50,678175,7.37,7.49,"1,131"
New Jersey,2021,Males,American Indian / Alaska Native,0**,34149,0.00**,0.00**,
New Jersey,2021,Males,Asian,29,471192,6.16,6.36,793
New Jersey,2021,Males,HI Native / Pacific Islander,0**,5941,0.00**,0.00**,
New Jersey,2021,Females,White,125,3329302,3.76,3.41,"1,965"
New Jersey,2021,Females,Black,11**,742019,1.48**,1.49**,333
New Jersey,2021,Females,American Indian / Alaska Native,0**,32079,0.00**,0.00**,
New Jersey,2021,Females,Asian,12**,488606,2.46**,2.56**,322
New Jersey,2021,Females,HI Native / Pacific Islander,0**,5988,0.00**,0.00**,
New Jersey,2020,Males,White,441,3275076,13.47,12.35,"7,465"
New Jersey,2020,Males,Black,44,675135,6.52,5.94,"1,282"
New Jersey,2020,Males,American Indian / Alaska Native,0**,33144,0.00**,0.00**,
New Jersey,2020,Males,Asian,37,465955,7.94,8.15,785
New Jersey,2020,Males,HI Native / Pacific Islander,0**,5701,0.00**,0.00**,
New Jersey,2020,Females,White,128,3343350,3.83,3.44,"2,021"
New Jersey,2020,Females,Black,13**,738364,1.76**,1.80**,432
New Jersey,2020,Females,American Indian / Alaska Native,0**,30968,0.00**,0.00**,
New Jersey,2020,Females,Asian,11**,482866,2.28**,2.16**,260
New Jersey,2020,Females,HI Native / Pacific Islander,0**,5757,0.00**,0.00**,
New Jersey,2019,Males,White,479,3131021,15.3,14.08,"8,339"
New Jersey,2019,Males,Black,51,639479,7.98,7.93,"1,210"
New Jersey,2019,Males,American Indian / Alaska Native,0**,30442,0.00**,0.00**,
New Jersey,2019,Males,Asian,36,439099,8.2,8.12,953
New Jersey,2019,Males,HI Native / Pacific Islander,0**,5279,0.00**,0.00**,
New Jersey,2019,Females,White,160,3243220,4.93,4.51,"2,801"
New Jersey,2019,Females,Black,18**,704811,2.55**,2.53**,470
New Jersey,2019,Females,American Indian / Alaska Native,0**,28537,0.00**,0.00**,
New Jersey,2019,Females,Asian,13**,460542,2.82**,2.56**,202
New Jersey,2019,Females,HI Native / Pacific Islander,0**,5376,0.00**,0.00**,
New Jersey,2018,Males,White,515,3142699,16.39,15.29,"9,011"
New Jersey,2018,Males,Black,41,635090,6.46,6.2,"1,138"
New Jersey,2018,Males,American Indian / Alaska Native,0**,29696,0.00**,0.00**,
New Jersey,2018,Males,Asian,33,433306,7.62,8.28,799
New Jersey,2018,Males,HI Native / Pacific Islander,0**,5096,0.00**,0.00**,
New Jersey,2018,Females,White,157,3256772,4.82,4.66,"3,036"
New Jersey,2018,Females,Black,12**,701725,1.71**,1.56**,196
New Jersey,2018,Females,American Indian / Alaska Native,0**,27834,0.00**,0.00**,
New Jersey,2018,Females,Asian,13**,454742,2.86**,2.82**,352
New Mexico,2023,Males,White,359,849799,42.25,40.62,"7,870"
New Mexico,2023,Males,American Indian / Alaska Native,44,116838,37.66,37.97,"1,365"
New Mexico,2023,Females,White,58,857086,6.77,6.79,"1,353"
New Mexico,2023,Females,Asian,0**,23190,0.00**,0.00**,
New Mexico,2023,Females,HI Native / Pacific Islander,0**,1779,0.00**,0.00**,
New Mexico,2022,Males,White,343,850786,40.32,38.89,"6,646"
New Mexico,2022,Males,American Indian / Alaska Native,54,116794,46.24,45.87,"1,675"
New Mexico,2022,Males,HI Native / Pacific Islander,0**,1773,0.00**,0.00**,
New Mexico,2022,Females,White,90,858530,10.48,10.1,"1,656"
New Mexico,2022,Females,American Indian / Alaska Native,23,123889,18.57,19.07,791
New Mexico,2022,Females,Asian,0**,22744,0.00**,0.00**,
New Mexico,2022,Females,HI Native / Pacific Islander,0**,1726,0.00**,0.00**,
New Mexico,2021,Males,White,355,854243,41.56,40.18,"7,178"
New Mexico,2021,Males,American Indian / Alaska Native,67,116742,57.39,56.28,"2,029"
New Mexico,2021,Males,HI Native / Pacific Islander,0**,1767,0.00**,0.00**,
New Mexico,2021,Females,White,82,861650,9.52,9.55,"1,790"
New Mexico,2021,Females,Black,0**,26176,0.00**,0.00**,
New Mexico,2021,Females,American Indian / Alaska Native,10**,123634,8.09**,7.90**,324
New Mexico,2021,Females,HI Native / Pacific Islander,0**,1713,0.00**,0.00**,
New Mexico,2020,Males,White,335,856520,39.11,38.11,"6,964"
New Mexico,2020,Males,Black,10**,31701,31.55**,35.15**,270
New Mexico,2020,Males,American Indian / Alaska Native,59,116549,50.62,50.68,"1,858"
New Mexico,2020,Males,HI Native / Pacific Islander,0**,1743,0.00**,0.00**,
New Mexico,2020,Females,White,89,863754,10.3,9.79,"1,804"
New Mexico,2020,Females,American Indian / Alaska Native,12**,122987,9.76**,10.19**,300
New Mexico,2020,Females,HI Native / Pacific Islander,0**,1731,0.00**,0.00**,
New Mexico,2019,Males,White,335,848880,39.46,37.55,"6,602"
New Mexico,2019,Males,American Indian / Alaska Native,46,112700,40.82,42.11,"1,486"
New Mexico,2019,Males,HI Native / Pacific Islander,0**,1707,0.00**,0.00**,
New Mexico,2019,Females,White,97,865642,11.21,10.89,"1,925"
New Mexico,2019,Females,American Indian / Alaska Native,13**,119631,10.87**,11.83**,440
New Mexico,2019,Females,Asian,0**,20991,0.00**,0.00**,
New Mexico,2019,Females,HI Native / Pacific Islander,0**,1692,0.00**,0.00**,
New Mexico,2018,Males,White,335,848516,39.48,37.5,"6,380"
New Mexico,2018,Males,Black,10**,29655,33.72**,29.64**,316
New Mexico,2018,Males,American Indian / Alaska Native,45,112372,40.05,38.75,"1,553"
New Mexico,2018,Males,HI Native / Pacific Islander,0**,1697,0.00**,0.00**,
New Mexico,2018,Females,White,106,864923,12.26,11.8,"2,014"
New Mexico,2018,Females,American Indian / Alaska Native,17**,118883,14.30**,13.02**,635
New Mexico,2018,Females,HI Native / Pacific Islander,0**,1688,0.00**,0.00**,
New York,2023,Males,White,"1,090",6620847,16.46,15.25,"17,721"
New York,2023,Males,Black,146,1628628,8.97,8.91,"3,550"
New York,2023,Males,Asian,55,911966,6.03,5.77,"1,213"
New York,2023,Males,More than One Race,12**,274821,4.37**,5.32**,344
New York,2023,Females,White,308,6787945,4.54,4.35,"5,811"
New York,2023,Females,Black,64,1828829,3.5,3.4,"1,637"
New York,2023,Females,Asian,31,992293,3.12,2.93,798
New York,2023,Females,HI Native / Pacific Islander,0**,14654,0.00**,0.00**,
New York,2022,Males,White,"1,127",6672712,16.89,15.7,"19,740"
New York,2022,Males,Black,148,1640305,9.02,9.03,"3,881"
New York,2022,Males,Asian,71,903646,7.86,7.73,"1,583"
New York,2022,Males,More than One Race,10**,270432,3.70**,4.12**,340
New York,2022,Females,White,308,6838873,4.5,4.27,"5,769"
New York,2022,Females,Black,39,1846740,2.11,1.99,878
New York,2022,Females,Asian,49,980907,5,4.4,"1,050"
New York,2022,Females,HI Native / Pacific Islander,0**,14515,0.00**,0.00**,
New York,2021,Males,White,"1,070",6751233,15.85,14.76,"18,820"
New York,2021,Males,Black,117,1661832,7.04,7.1,"3,248"
New York,2021,Males,Asian,87,898119,9.69,8.81,"2,077"
New York,2021,Males,More than One Race,13**,267509,4.86**,5.59**,410
New York,2021,Females,White,293,6914881,4.24,4.02,"5,695"
New York,2021,Females,Black,28,1872066,1.5,1.46,862
New York,2021,Females,American Indian / Alaska Native,0**,102151,0.00**,0.00**,
New York,2021,Females,Asian,43,972897,4.42,4.35,"1,031"
New York,2020,Males,White,"1,063",6854393,15.51,14.53,"18,912"
New York,2020,Males,Black,122,1680735,7.26,6.9,"3,184"
New York,2020,Males,Asian,79,899760,8.78,8.52,"1,585"
New York,2020,Males,HI Native / Pacific Islander,0**,14412,0.00**,0.00**,
New York,2020,Females,White,306,7018189,4.36,4.16,"5,529"
New York,2020,Females,Black,32,1897033,1.69,1.6,812
New York,2020,Females,American Indian / Alaska Native,0**,102116,0.00**,0.00**,
New York,2020,Females,Asian,26,974424,2.67,2.4,542
New York,2020,Females,HI Native / Pacific Islander,0**,14619,0.00**,0.00**,
New York,2019,Males,White,"1,127",6637868,16.98,15.86,"21,051"
New York,2019,Males,Black,110,1602742,6.86,6.36,"2,890"
New York,2019,Males,Asian,72,847800,8.49,7.99,"1,734"
New York,2019,Females,White,296,6884800,4.3,4.07,"5,552"
New York,2019,Females,Black,38,1822994,2.08,2.07,"1,168"
New York,2019,Females,American Indian / Alaska Native,0**,97624,0.00**,0.00**,
New York,2019,Females,Asian,49,927309,5.28,4.92,981
New York,2019,Females,HI Native / Pacific Islander,0**,13998,0.00**,0.00**,
New York,2018,Males,White,"1,138",6683846,17.03,15.7,"20,159"
New York,2018,Males,Black,134,1607502,8.34,8.06,"3,412"
New York,2018,Males,Asian,67,841223,7.97,7.72,"1,501"
New York,2018,Males,HI Native / Pacific Islander,0**,13568,0.00**,0.00**,
New York,2018,Females,White,302,6930818,4.36,4.13,"5,653"
New York,2018,Females,Black,41,1831538,2.24,2.31,"1,231"
New York,2018,Females,American Indian / Alaska Native,0**,97203,0.00**,0.00**,
New York,2018,Females,Asian,32,919061,3.48,3.55,851
North Carolina,2023,Males,White,"1,067",3739141,28.54,26.76,"19,547"
North Carolina,2023,Males,Black,163,1126136,14.47,15.21,"4,411"
North Carolina,2023,Males,American Indian / Alaska Native,13**,85552,15.20**,15.67**,358
North Carolina,2023,Males,Asian,17**,196087,8.67**,9.52**,407
North Carolina,2023,Males,More than One Race,11**,141008,7.80**,7.29**,433
North Carolina,2023,Females,White,270,3825385,7.06,6.7,"5,176"
North Carolina,2023,Females,Black,38,1266281,3,3.05,"1,263"
North Carolina,2023,Females,HI Native / Pacific Islander,0**,8079,0.00**,0.00**,
North Carolina,2022,Males,White,"1,062",3701686,28.69,26.62,"18,681"
North Carolina,2022,Males,Black,151,1114143,13.55,13.31,"4,519"
North Carolina,2022,Males,American Indian / Alaska Native,20**,83902,23.84**,24.99**,607
North Carolina,2022,Males,Asian,28,185923,15.06,15.32,785
North Carolina,2022,Males,HI Native / Pacific Islander,0**,8322,0.00**,0.00**,
North Carolina,2022,Females,White,277,3784978,7.32,6.89,"4,770"
North Carolina,2022,Females,Black,55,1251771,4.39,4.37,"1,635"
North Carolina,2022,Females,HI Native / Pacific Islander,0**,7803,0.00**,0.00**,
North Carolina,2021,Males,White,988,3670058,26.92,25.53,"19,091"
North Carolina,2021,Males,Black,145,1101833,13.16,12.76,"4,439"
North Carolina,2021,Males,American Indian / Alaska Native,12**,82532,14.54**,17.02**,222
North Carolina,2021,Males,Asian,17**,177189,9.59**,9.97**,386
North Carolina,2021,Females,White,234,3747611,6.24,5.88,"4,403"
North Carolina,2021,Females,Black,34,1236498,2.75,2.74,849
North Carolina,2020,Males,White,973,3643423,26.71,25.57,"18,729"
North Carolina,2020,Males,Black,132,1091948,12.09,12.15,"3,774"
North Carolina,2020,Males,Asian,20**,170763,11.71**,12.02**,592
North Carolina,2020,Females,White,261,3712027,7.03,6.76,"5,155"
North Carolina,2020,Females,Black,23,1222253,1.88,1.89,733
North Carolina,2020,Females,Asian,10**,177972,5.62**,5.74**,257
North Carolina,2020,Females,HI Native / Pacific Islander,0**,7397,0.00**,0.00**,
North Carolina,2019,Males,White,902,3636461,24.8,23.45,"16,733"
North Carolina,2019,Males,Black,120,1094285,10.97,10.88,"3,439"
North Carolina,2019,Males,Asian,16**,165591,9.66**,9.57**,462
North Carolina,2019,Males,HI Native / Pacific Islander,0**,7526,0.00**,0.00**,
North Carolina,2019,Females,White,271,3757224,7.21,7,"5,007"
North Carolina,2019,Females,Black,25,1242540,2.01,1.99,584
North Carolina,2019,Females,HI Native / Pacific Islander,0**,7150,0.00**,0.00**,
North Carolina,2018,Males,White,"1,024",3607513,28.39,26.53,"18,488"
North Carolina,2018,Males,Black,111,1082872,10.25,10.33,"2,984"
North Carolina,2018,Males,Asian,12**,159291,7.53**,7.16**,351
North Carolina,2018,Females,White,296,3725860,7.94,7.49,"5,136"
North Carolina,2018,Females,Black,25,1228387,2.04,2.09,759
North Carolina,2018,Females,American Indian / Alaska Native,0**,83041,0.00**,0.00**,
North Carolina,2018,Females,HI Native / Pacific Islander,0**,6954,0.00**,0.00**,
North Dakota,2023,Males,White,100,347411,28.78,26.93,"2,103"
North Dakota,2023,Males,HI Native / Pacific Islander,0**,637,0.00**,0.00**,
North Dakota,2023,Females,White,25,330284,7.57,8.18,637
North Dakota,2023,Females,Black,0**,13197,0.00**,0.00**,
North Dakota,2023,Females,Asian,0**,6908,0.00**,0.00**,
North Dakota,2023,Females,HI Native / Pacific Islander,0**,582,0.00**,0.00**,
North Dakota,2022,Males,White,134,346587,38.66,38.72,"3,055"
North Dakota,2022,Males,American Indian / Alaska Native,10**,20306,49.25**,58.66**,290
North Dakota,2022,Males,Asian,0**,6569,0.00**,0.00**,
North Dakota,2022,Males,HI Native / Pacific Islander,0**,515,0.00**,0.00**,
North Dakota,2022,Males,More than One Race,0**,10143,0.00**,0.00**,
North Dakota,2022,Females,White,18**,329506,5.46**,6.05**,504
North Dakota,2022,Females,Asian,0**,6614,0.00**,0.00**,
North Dakota,2022,Females,HI Native / Pacific Islander,0**,469,0.00**,0.00**,
North Dakota,2021,Males,White,108,346991,31.13,30.49,"2,468"
North Dakota,2021,Males,Asian,0**,6661,0.00**,0.00**,
North Dakota,2021,Males,HI Native / Pacific Islander,0**,389,0.00**,0.00**,
North Dakota,2021,Females,White,22,329762,6.67,7.39,591
North Dakota,2021,Females,Black,0**,12031,0.00**,0.00**,
North Dakota,2020,Males,White,92,348661,26.39,26.51,"2,010"
North Dakota,2020,Males,American Indian / Alaska Native,13**,20279,64.11**,55.99**,513
North Dakota,2020,Males,Asian,0**,6643,0.00**,0.00**,
North Dakota,2020,Males,HI Native / Pacific Islander,0**,344,0.00**,0.00**,
North Dakota,2020,Females,White,19**,330643,5.75**,6.41**,461
North Dakota,2020,Females,Black,0**,11692,0.00**,0.00**,
North Dakota,2020,Females,Asian,0**,6638,0.00**,0.00**,
North Dakota,2020,Females,HI Native / Pacific Islander,0**,337,0.00**,0.00**,
North Dakota,2019,Males,White,103,339158,30.37,29.67,"2,274"
North Dakota,2019,Males,HI Native / Pacific Islander,0**,313,0.00**,0.00**,
North Dakota,2019,Females,White,18**,324339,5.55**,6.86**,508
North Dakota,2019,Females,Asian,0**,6635,0.00**,0.00**,
North Dakota,2019,Females,HI Native / Pacific Islander,0**,292,0.00**,0.00**,
North Dakota,2018,Males,White,101,338252,29.86,28.22,"2,353"
North Dakota,2018,Males,Asian,0**,6684,0.00**,0.00**,
North Dakota,2018,Males,HI Native / Pacific Islander,0**,281,0.00**,0.00**,
North Dakota,2018,Females,White,29,323657,8.96,9.09,635
North Dakota,2018,Females,HI Native / Pacific Islander,0**,269,0.00**,0.00**,
North Dakota,2018,Females,More than One Race,0**,8169,0.00**,0.00**,
Ohio,2023,Males,White,"1,272",4704879,27.04,25.77,"23,420"
Ohio,2023,Males,Black,156,761713,20.48,20.12,"4,334"
Ohio,2023,Males,Asian,17**,161181,10.55**,10.87**,340
Ohio,2023,Females,White,287,4798065,5.98,5.92,"5,862"
Ohio,2023,Females,Black,40,820464,4.88,5.01,"1,232"
Ohio,2023,Females,HI Native / Pacific Islander,0**,4227,0.00**,0.00**,
Ohio,2022,Males,White,"1,265",4708684,26.87,26.03,"24,234"
Ohio,2022,Males,Black,148,755208,19.6,20.27,"4,290"
Ohio,2022,Males,American Indian / Alaska Native,0**,18852,0.00**,0.00**,
Ohio,2022,Males,Asian,18**,156660,11.49**,11.82**,403
Ohio,2022,Males,HI Native / Pacific Islander,0**,4480,0.00**,0.00**,
Ohio,2022,Females,White,312,4801706,6.5,6.4,"6,326"
Ohio,2022,Females,Black,41,813812,5.04,5.13,"1,207"
Ohio,2022,Females,American Indian / Alaska Native,0**,17883,0.00**,0.00**,
Ohio,2021,Males,White,"1,276",4726179,27,26.01,"24,994"
Ohio,2021,Males,Black,136,751429,18.1,17.99,"4,189"
Ohio,2021,Males,American Indian / Alaska Native,0**,18404,0.00**,0.00**,
Ohio,2021,Males,Asian,21,152196,13.8,14.52,608
Ohio,2021,Males,HI Native / Pacific Islander,0**,4309,0.00**,0.00**,
Ohio,2021,Females,White,290,4816578,6.02,5.88,"5,618"
Ohio,2021,Females,Black,27,809871,3.33,3.4,923
Ohio,2021,Females,HI Native / Pacific Islander,0**,3881,0.00**,0.00**,
Ohio,2020,Males,White,"1,184",4753048,24.91,24.19,"23,050"
Ohio,2020,Males,Black,129,748712,17.23,18.02,"3,500"
